135;{'+': 1, '-': 0, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 1, '%': 1, 'if': 1, '==': 1, 'is': 0}
35;{'+': 1, '-': 1, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 1, '%': 1, 'if': 1, '==': 1, 'is': 0}
27;{'+': 1, '-': 0, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 1, '%': 1, 'if': 0, '==': 0, 'is': 0}
25;{'+': 1, '-': 1, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 1, '%': 1, 'if': 0, '==': 0, 'is': 0}
21;{'+': 1, '-': 0, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 1, '%': 1, 'if': 1, '==': 1, 'is': 1}
17;{'+': 0, '-': 0, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 1, '%': 1, 'if': 1, '==': 1, 'is': 0}
13;{'+': 1, '-': 1, '*': 0, '/': 1, 'for': 1, 'while': 1, 'print': 1, '%': 1, 'if': 1, '==': 1, 'is': 0}
9;{'+': 1, '-': 1, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 1, '%': 1, 'if': 1, '==': 1, 'is': 1}
8;{'+': 1, '-': 0, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 0, '%': 1, 'if': 1, '==': 1, 'is': 0}
8;{'+': 1, '-': 1, '*': 0, '/': 1, 'for': 1, 'while': 1, 'print': 1, '%': 1, 'if': 0, '==': 0, 'is': 0}
7;{'+': 0, '-': 0, '*': 0, '/': 0, 'for': 0, 'while': 0, 'print': 1, '%': 1, 'if': 1, '==': 1, 'is': 0}
6;{'+': 1, '-': 1, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 1, '%': 1, 'if': 0, '==': 0, 'is': 1}
6;{'+': 0, '-': 1, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 1, '%': 1, 'if': 1, '==': 1, 'is': 0}
6;{'+': 1, '-': 0, '*': 0, '/': 1, 'for': 0, 'while': 0, 'print': 0, '%': 1, 'if': 1, '==': 1, 'is': 0}
6;{'+': 1, '-': 0, '*': 0, '/': 0, 'for': 0, 'while': 1, 'print': 1, '%': 1, 'if': 0, '==': 0, 'is': 0}
6;{'+': 1, '-': 0, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 0, '%': 1, 'if': 1, '==': 1, 'is': 1}
6;{'+': 0, '-': 0, '*': 0, '/': 0, 'for': 0, 'while': 0, 'print': 1, '%': 0, 'if': 1, '==': 1, 'is': 0}
5;{'+': 1, '-': 0, '*': 0, '/': 0, 'for': 0, 'while': 1, 'print': 0, '%': 1, 'if': 1, '==': 1, 'is': 0}
5;{'+': 1, '-': 1, '*': 0, '/': 1, 'for': 1, 'while': 1, 'print': 0, '%': 1, 'if': 1, '==': 1, 'is': 0}
4;{'+': 1, '-': 0, '*': 1, '/': 1, 'for': 0, 'while': 1, 'print': 1, '%': 1, 'if': 0, '==': 0, 'is': 0}
4;{'+': 1, '-': 1, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 0, '%': 1, 'if': 1, '==': 1, 'is': 0}
4;{'+': 1, '-': 0, '*': 0, '/': 1, 'for': 1, 'while': 1, 'print': 1, '%': 1, 'if': 0, '==': 0, 'is': 0}
4;{'+': 0, '-': 0, '*': 0, '/': 1, 'for': 1, 'while': 1, 'print': 1, '%': 1, 'if': 0, '==': 0, 'is': 1}
4;{'+': 0, '-': 0, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 1, '%': 1, 'if': 1, '==': 1, 'is': 1}
4;{'+': 1, '-': 0, '*': 0, '/': 1, 'for': 0, 'while': 0, 'print': 1, '%': 1, 'if': 1, '==': 1, 'is': 0}
3;{'+': 1, '-': 1, '*': 0, '/': 1, 'for': 1, 'while': 0, 'print': 1, '%': 1, 'if': 1, '==': 0, 'is': 0}
3;{'+': 1, '-': 1, '*': 1, '/': 0, 'for': 0, 'while': 1, 'print': 0, '%': 0, 'if': 1, '==': 0, 'is': 0}
3;{'+': 1, '-': 0, '*': 0, '/': 1, 'for': 1, 'while': 1, 'print': 0, '%': 1, 'if': 1, '==': 1, 'is': 0}
3;{'+': 1, '-': 0, '*': 0, '/': 0, 'for': 0, 'while': 1, 'print': 0, '%': 0, 'if': 0, '==': 0, 'is': 0}
3;{'+': 0, '-': 0, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 1, '%': 1, 'if': 0, '==': 0, 'is': 0}
3;{'+': 1, '-': 1, '*': 1, '/': 1, 'for': 1, 'while': 1, 'print': 1, '%': 1, 'if': 1, '==': 1, 'is': 0}
3;{'+': 0, '-': 0, '*': 0, '/': 1, 'for': 0, 'while': 0, 'print': 1, '%': 1, 'if': 1, '==': 0, 'is': 0}
2;{'+': 0, '-': 1, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 1, '%': 1, 'if': 0, '==': 0, 'is': 0}
2;{'+': 1, '-': 0, '*': 0, '/': 1, 'for': 1, 'while': 1, 'print': 1, '%': 1, 'if': 1, '==': 1, 'is': 0}
2;{'+': 0, '-': 0, '*': 0, '/': 0, 'for': 0, 'while': 0, 'print': 0, '%': 0, 'if': 0, '==': 0, 'is': 0}
2;{'+': 0, '-': 1, '*': 0, '/': 1, 'for': 1, 'while': 1, 'print': 1, '%': 1, 'if': 1, '==': 1, 'is': 0}
2;{'+': 1, '-': 1, '*': 1, '/': 1, 'for': 0, 'while': 1, 'print': 1, '%': 1, 'if': 0, '==': 0, 'is': 0}
2;{'+': 1, '-': 1, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 0, '%': 1, 'if': 0, '==': 0, 'is': 0}
2;{'+': 0, '-': 0, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 0, '%': 1, 'if': 1, '==': 1, 'is': 1}
2;{'+': 0, '-': 0, '*': 0, '/': 0, 'for': 0, 'while': 1, 'print': 0, '%': 0, 'if': 1, '==': 1, 'is': 0}
2;{'+': 1, '-': 0, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 1, '%': 1, 'if': 0, '==': 0, 'is': 1}
2;{'+': 1, '-': 0, '*': 0, '/': 1, 'for': 0, 'while': 1, 'print': 0, '%': 1, 'if': 0, '==': 0, 'is': 0}
2;{'+': 1, '-': 1, '*': 1, '/': 0, 'for': 1, 'while': 1, 'print': 0, '%': 0, 'if': 1, '==': 0, 'is': 0}
2;{'+': 0, '-': 0, '*': 0, '/': 0, 'for': 0, 'while': 1, 'print': 0, '%': 0, 'if': 1, '==': 0, 'is': 0}
2;{'+': 1, '-': 1, '*': 1, '/': 1, 'for': 0, 'while': 1, 'print': 1, '%': 1, 'if': 1, '==': 1, 'is': 0}
2;{'+': 0, '-': 0, '*': 0, '/': 0, 'for': 0, 'while': 0, 'print': 1, '%': 0, 'if': 0, '==': 0, 'is': 0}
2;{'+': 1, '-': 0, '*': 0, '/': 1, 'for': 1, 'while': 1, 'print': 0, '%': 1, 'if': 1, '==': 1, 'is': 1}
2;{'+': 1, '-': 1, '*': 1, '/': 0, 'for': 1, 'while': 0, 'print': 0, '%': 0, 'if': 1, '==': 1, 'is': 0}
2;{'+': 1, '-': 1, '*': 0, '/': 1, 'for': 1, 'while': 1, 'print': 1, '%': 1, 'if': 1, '==': 1, 'is': 1}
